"[0.5773219466209412, 0.8081527352333069, -9.162469893908565e-08]","[0.533461332321167, 0.7886257171630859, -0.02333836443722248]","[0.5006372928619385, 0.7372317910194397, -0.03888297453522682]","[0.5011577010154724, 0.6813473105430603, -0.05511336401104927]","[0.5147484540939331, 0.6365131735801697, -0.07019008696079254]","[0.5119962096214294, 0.6342195868492126, -0.020864779129624367]","[0.5026534199714661, 0.5500349998474121, -0.04486042633652687]","[0.5014579892158508, 0.49828237295150757, -0.06025860458612442]","[0.5014745593070984, 0.4564661681652069, -0.07066579908132553]","[0.5462867021560669, 0.6371361017227173, -0.023974861949682236]","[0.5383794903755188, 0.6073453426361084, -0.06746415048837662]","[0.5344589948654175, 0.663367509841919, -0.07990366220474243]","[0.5312603116035461, 0.7119972705841064, -0.07726123929023743]","[0.5787753462791443, 0.6480462551116943, -0.030097542330622673]","[0.569727897644043, 0.6353794932365417, -0.06948243081569672]","[0.5620537400245667, 0.6955975890159607, -0.065335713326931]","[0.5556025505065918, 0.7391788363456726, -0.05129745602607727]","[0.61002117395401, 0.6671087145805359, -0.03829461708664894]","[0.5992170572280884, 0.6611994504928589, -0.06373624503612518]","[0.5886879563331604, 0.7052512168884277, -0.05884282663464546]","[0.5811658501625061, 0.7379249930381775, -0.047501858323812485]",0
"[0.5733271837234497, 0.8088276386260986, -9.10145629973158e-08]","[0.527461588382721, 0.7898892164230347, -0.022756265476346016]","[0.49139273166656494, 0.7389764785766602, -0.037419095635414124]","[0.4885685443878174, 0.6827654242515564, -0.052671413868665695]","[0.5054680705070496, 0.6412253379821777, -0.06675887107849121]","[0.504071056842804, 0.639098048210144, -0.020250407978892326]","[0.49680593609809875, 0.554645836353302, -0.043265294283628464]","[0.49534305930137634, 0.5024882555007935, -0.05711166188120842]","[0.4951132535934448, 0.4603819251060486, -0.0665435940027237]","[0.5387595891952515, 0.6393490433692932, -0.02341696247458458]","[0.5297785997390747, 0.6102414131164551, -0.06621766835451126]","[0.5278586149215698, 0.670551598072052, -0.07639572769403458]","[0.5282428860664368, 0.7223629355430603, -0.07184302061796188]","[0.5712925791740417, 0.6498439311981201, -0.029626591131091118]","[0.5634655952453613, 0.6398836374282837, -0.06805648654699326]","[0.5568262338638306, 0.6993134021759033, -0.06295593827962875]","[0.5517919063568115, 0.7430391311645508, -0.048364292830228806]","[0.6027423739433289, 0.66981041431427, -0.03797253593802452]","[0.5938509106636047, 0.6699152588844299, -0.0625685304403305]","[0.5840736627578735, 0.7125256657600403, -0.05803237482905388]","[0.577100396156311, 0.7439929246902466, -0.047158632427453995]",0
"[0.5629323720932007, 0.8112387657165527, -6.118460049719943e-08]","[0.513165295124054, 0.7882555723190308, -0.02373030036687851]","[0.4711669683456421, 0.7363609075546265, -0.03916946053504944]","[0.4508838355541229, 0.6808745265007019, -0.055293504148721695]","[0.4637690782546997, 0.6446899771690369, -0.07054722309112549]","[0.49588772654533386, 0.6383421421051025, -0.020411446690559387]","[0.491606742143631, 0.5551289916038513, -0.04555155709385872]","[0.4898027181625366, 0.5047177672386169, -0.06159060075879097]","[0.4891546666622162, 0.46274518966674805, -0.07264311611652374]","[0.5315232872962952, 0.6415342092514038, -0.02415221370756626]","[0.5173783302307129, 0.6081262230873108, -0.07025513797998428]","[0.514428436756134, 0.6713846921920776, -0.08138668537139893]","[0.5154578685760498, 0.7236493825912476, -0.07677938044071198]","[0.5652775764465332, 0.6544533371925354, -0.03119640052318573]","[0.5555599927902222, 0.6366827487945557, -0.07415521889925003]","[0.548040509223938, 0.7006326913833618, -0.06869351118803024]","[0.5423964262008667, 0.7477090358734131, -0.052151333540678024]","[0.5982431769371033, 0.6765894293785095, -0.04019550979137421]","[0.5890482068061829, 0.6661112308502197, -0.06788095831871033]","[0.5775060653686523, 0.7109119892120361, -0.06246823072433472]","[0.568976640701294, 0.7452875375747681, -0.050117626786231995]",0
"[0.557826578617096, 0.8178013563156128, -1.1453138171191313e-07]","[0.5074626207351685, 0.7949755191802979, -0.019815227016806602]","[0.46512436866760254, 0.7427005767822266, -0.032401423901319504]","[0.43943825364112854, 0.6951946020126343, -0.046351175755262375]","[0.4261539876461029, 0.6526100635528564, -0.05973051115870476]","[0.49313831329345703, 0.6445177793502808, -0.017105726525187492]","[0.48908570408821106, 0.5622934699058533, -0.040707558393478394]","[0.4874938130378723, 0.5126274824142456, -0.055132001638412476]","[0.4864213764667511, 0.47096991539001465, -0.06466865539550781]","[0.5273966789245605, 0.6487846374511719, -0.02230086363852024]","[0.5155127048492432, 0.612084686756134, -0.06574180722236633]","[0.510414719581604, 0.6717967391014099, -0.07713265717029572]","[0.5089213252067566, 0.7215225100517273, -0.07325325906276703]","[0.5601956844329834, 0.6613169312477112, -0.03046143800020218]","[0.5524890422821045, 0.6431982517242432, -0.07046303153038025]","[0.5430034399032593, 0.7028408646583557, -0.06564272940158844]","[0.5359293222427368, 0.7457910180091858, -0.05051778256893158]","[0.5934005975723267, 0.6823084354400635, -0.040215782821178436]","[0.5837347507476807, 0.6723785996437073, -0.0652918890118599]","[0.5721784830093384, 0.714635968208313, -0.05975234881043434]","[0.5645034313201904, 0.7450008988380432, -0.047984778881073]",0
"[0.5469872355461121, 0.821097731590271, -1.211015501212387e-07]","[0.4983327090740204, 0.7980550527572632, -0.017761187627911568]","[0.4550446569919586, 0.7431991100311279, -0.028806250542402267]","[0.42854228615760803, 0.6969500780105591, -0.041278667747974396]","[0.4061121940612793, 0.6602499485015869, -0.05356663838028908]","[0.48335304856300354, 0.6475388407707214, -0.018019890412688255]","[0.4805006980895996, 0.5665788054466248, -0.0409424714744091]","[0.4795602262020111, 0.5169811248779297, -0.05438399687409401]","[0.47909215092658997, 0.4750140905380249, -0.06326324492692947]","[0.5191103219985962, 0.6497811079025269, -0.024161094799637794]","[0.507404625415802, 0.6139274835586548, -0.06665288656949997]","[0.5014040470123291, 0.6750735640525818, -0.07681789994239807]","[0.4999609887599945, 0.7255069017410278, -0.07217728346586227]","[0.5528512001037598, 0.6625329852104187, -0.03300362452864647]","[0.5432428121566772, 0.6532303094863892, -0.07178201526403427]","[0.5338205695152283, 0.7125760912895203, -0.0668480396270752]","[0.5283461809158325, 0.753933310508728, -0.05201755836606026]","[0.5860008001327515, 0.6842821836471558, -0.04325231537222862]","[0.5729869604110718, 0.6817362308502197, -0.0668155699968338]","[0.5611151456832886, 0.7238847017288208, -0.061364881694316864]","[0.555030882358551, 0.7525180578231812, -0.05019783601164818]",0
"[0.5397825241088867, 0.8262282609939575, -1.1997379090189497e-07]","[0.48986929655075073, 0.8031538128852844, -0.017197260633111]","[0.44720137119293213, 0.7471323013305664, -0.02767648734152317]","[0.4201570153236389, 0.7009850740432739, -0.03981994092464447]","[0.3944292664527893, 0.6667981743812561, -0.051854927092790604]","[0.4764026701450348, 0.6498714685440063, -0.015135325491428375]","[0.47172805666923523, 0.5691312551498413, -0.037483152002096176]","[0.4700537323951721, 0.5179893970489502, -0.05060955509543419]","[0.46828317642211914, 0.4754188358783722, -0.05929816514253616]","[0.5121747851371765, 0.6512667536735535, -0.02161344327032566]","[0.4989866018295288, 0.6147329807281494, -0.064121775329113]","[0.4927158057689667, 0.677412211894989, -0.07479170709848404]","[0.49130845069885254, 0.7301578521728516, -0.06995563209056854]","[0.5457510948181152, 0.6649622321128845, -0.030828798189759254]","[0.5325844883918762, 0.657963216304779, -0.06937912106513977]","[0.5214495658874512, 0.716147243976593, -0.0654689148068428]","[0.5151612758636475, 0.7568378448486328, -0.05104349926114082]","[0.5778359174728394, 0.6890849471092224, -0.041398633271455765]","[0.563100278377533, 0.6890672445297241, -0.06437747180461884]","[0.5504488348960876, 0.7296277284622192, -0.05922798812389374]","[0.5442947745323181, 0.7573241591453552, -0.048244524747133255]",0
"[0.5324298739433289, 0.8264251351356506, -1.467180084091524e-07]","[0.48278671503067017, 0.8082919120788574, -0.016254860907793045]","[0.44253984093666077, 0.7560040950775146, -0.0266443882137537]","[0.41989952325820923, 0.7079635858535767, -0.038552071899175644]","[0.3950895667076111, 0.6722840070724487, -0.05023451894521713]","[0.4679678678512573, 0.6494181156158447, -0.015331416390836239]","[0.46190381050109863, 0.5687557458877563, -0.037127427756786346]","[0.4599456191062927, 0.5177883505821228, -0.049383342266082764]","[0.459492027759552, 0.4766085743904114, -0.05733487382531166]","[0.5047263503074646, 0.6475430727005005, -0.021591536700725555]","[0.4858643710613251, 0.6189992427825928, -0.06276371330022812]","[0.4767053723335266, 0.6837822794914246, -0.07214009761810303]","[0.47675925493240356, 0.7388119101524353, -0.06639644503593445]","[0.5374699831008911, 0.6620973944664001, -0.030483895912766457]","[0.5159127712249756, 0.6688326597213745, -0.06687378138303757]","[0.5047891139984131, 0.7246313095092773, -0.06289303302764893]","[0.5027399659156799, 0.7628222703933716, -0.04894784092903137]","[0.5677555799484253, 0.6880372762680054, -0.0408046618103981]","[0.5447123646736145, 0.7043684720993042, -0.0623270720243454]","[0.5328492522239685, 0.7426788806915283, -0.05819359049201012]","[0.5302116870880127, 0.7662076950073242, -0.048072945326566696]",0
"[0.5261306762695312, 0.8278200626373291, -1.2716060382444994e-07]","[0.47691744565963745, 0.8120997548103333, -0.023633236065506935]","[0.43943703174591064, 0.771065354347229, -0.039696112275123596]","[0.4222180247306824, 0.7275611758232117, -0.05597469583153725]","[0.4152457118034363, 0.6858546137809753, -0.07107338309288025]","[0.46076032519340515, 0.6530235409736633, -0.02391558140516281]","[0.4575018882751465, 0.5714582204818726, -0.04871632158756256]","[0.45350033044815063, 0.5207286477088928, -0.06297533214092255]","[0.450375497341156, 0.47944381833076477, -0.07169485092163086]","[0.4970976412296295, 0.6504674553871155, -0.02653130330145359]","[0.4744951128959656, 0.6274046301841736, -0.06945479661226273]","[0.4607640504837036, 0.6915757060050964, -0.07915905117988586]","[0.4596329927444458, 0.7472009658813477, -0.07337293773889542]","[0.5281927585601807, 0.6634821891784668, -0.03227002173662186]","[0.5058303475379944, 0.673183023929596, -0.06976055353879929]","[0.4927269518375397, 0.7294442653656006, -0.06569788604974747]","[0.48988738656044006, 0.7707437872886658, -0.0511230006814003]","[0.5567553639411926, 0.6876104474067688, -0.040175363421440125]","[0.5346289873123169, 0.7058517336845398, -0.06217588111758232]","[0.5216010808944702, 0.7438465356826782, -0.05786954611539841]","[0.5175472497940063, 0.7705507874488831, -0.046842191368341446]",0
"[0.5235452651977539, 0.8365973830223083, -1.5216274107388017e-07]","[0.47144728899002075, 0.8223071098327637, -0.02145186997950077]","[0.432548850774765, 0.7759839296340942, -0.036117203533649445]","[0.42209288477897644, 0.728037416934967, -0.051771726459264755]","[0.4351233243942261, 0.6945763230323792, -0.06667981296777725]","[0.45610636472702026, 0.6610064506530762, -0.02079717256128788]","[0.44893476366996765, 0.580476701259613, -0.04590310528874397]","[0.4426965117454529, 0.528499960899353, -0.061827968806028366]","[0.4379953145980835, 0.48756614327430725, -0.07219585031270981]","[0.49089935421943665, 0.6602433323860168, -0.02521808259189129]","[0.46800220012664795, 0.6347879767417908, -0.06997405737638474]","[0.45595380663871765, 0.7030221819877625, -0.07984834164381027]","[0.4567214846611023, 0.7636232972145081, -0.07335906475782394]","[0.521213710308075, 0.674044132232666, -0.03265665844082832]","[0.49915313720703125, 0.6749268770217896, -0.07123418897390366]","[0.4868159294128418, 0.7346861362457275, -0.06532100588083267]","[0.4848664104938507, 0.7816333770751953, -0.04878813773393631]","[0.5481038093566895, 0.698986828327179, -0.04230906441807747]","[0.5289637446403503, 0.7090911865234375, -0.06478437036275864]","[0.5145933628082275, 0.74882972240448, -0.058483000844717026]","[0.5093396902084351, 0.7787472605705261, -0.045751530677080154]",0
"[0.5123292207717896, 0.8427444696426392, -1.5397732511246431e-07]","[0.4611695408821106, 0.8251974582672119, -0.018272897228598595]","[0.42363330721855164, 0.7792996764183044, -0.03163391351699829]","[0.41656431555747986, 0.7343807816505432, -0.04651157185435295]","[0.43224263191223145, 0.7077301740646362, -0.06119828671216965]","[0.4492740333080292, 0.6640705466270447, -0.018486808985471725]","[0.44203320145606995, 0.5862171649932861, -0.040949877351522446]","[0.43523940443992615, 0.5352954864501953, -0.056080568581819534]","[0.42947009205818176, 0.4957174062728882, -0.06675082445144653]","[0.48408904671669006, 0.6643909811973572, -0.024189256131649017]","[0.4613981246948242, 0.6448229551315308, -0.06506269425153732]","[0.4493740200996399, 0.7094391584396362, -0.07531054317951202]","[0.4488927721977234, 0.7665126323699951, -0.0709807425737381]","[0.5146639347076416, 0.6788406372070312, -0.032423436641693115]","[0.492928683757782, 0.6798804402351379, -0.0666232481598854]","[0.47978463768959045, 0.7356243133544922, -0.061155691742897034]","[0.4766736924648285, 0.781479001045227, -0.04692656919360161]","[0.5419779419898987, 0.7047436237335205, -0.04276619851589203]","[0.5196275115013123, 0.7175207138061523, -0.06226025149226189]","[0.5049440860748291, 0.7547203898429871, -0.05618072673678398]","[0.4999557137489319, 0.7827680110931396, -0.04484979808330536]",0
"[0.5116860270500183, 0.8522382974624634, -1.4941532811008074e-07]","[0.4575810134410858, 0.835568368434906, -0.018067199736833572]","[0.4171607494354248, 0.7902467846870422, -0.03167816251516342]","[0.4073517918586731, 0.740319550037384, -0.04717039689421654]","[0.4235144555568695, 0.7081016898155212, -0.06219865009188652]","[0.4377042055130005, 0.6808648109436035, -0.017917044460773468]","[0.4309229850769043, 0.5980414748191833, -0.04024295136332512]","[0.4257093071937561, 0.5450713634490967, -0.0551900789141655]","[0.42091313004493713, 0.5045187473297119, -0.06573960185050964]","[0.4713282287120819, 0.6765327453613281, -0.022832240909337997]","[0.4463267922401428, 0.6638193726539612, -0.06277579069137573]","[0.43903711438179016, 0.7228386998176575, -0.07272982597351074]","[0.4406030774116516, 0.7744735479354858, -0.06923280656337738]","[0.5019210577011108, 0.6852740049362183, -0.03040359914302826]","[0.47932732105255127, 0.691142201423645, -0.06426384299993515]","[0.47175824642181396, 0.7459220886230469, -0.05838856101036072]","[0.4702111780643463, 0.7909301519393921, -0.04462122544646263]","[0.5317897200584412, 0.7050902247428894, -0.04024788737297058]","[0.5117583274841309, 0.7208737730979919, -0.060599204152822495]","[0.4994794428348541, 0.7576150298118591, -0.05556893348693848]","[0.49315345287323, 0.7871751189231873, -0.045130059123039246]",0
"[0.49698448181152344, 0.855911135673523, -1.3394877385053405e-07]","[0.4442678689956665, 0.8372271060943604, -0.01765706203877926]","[0.40272337198257446, 0.79799884557724, -0.033009231090545654]","[0.38702717423439026, 0.751838207244873, -0.0500110425055027]","[0.40138426423072815, 0.7206921577453613, -0.06700637191534042]","[0.43075916171073914, 0.6861768960952759, -0.022211642935872078]","[0.4225302040576935, 0.6027547717094421, -0.04493485763669014]","[0.4168780446052551, 0.550432562828064, -0.060085393488407135]","[0.41132766008377075, 0.5096489787101746, -0.0706060454249382]","[0.4651722311973572, 0.6829297542572021, -0.02723175287246704]","[0.43779540061950684, 0.6685725450515747, -0.06689074635505676]","[0.430014431476593, 0.7285894751548767, -0.07631231099367142]","[0.43184781074523926, 0.781321108341217, -0.07267877459526062]","[0.4960271418094635, 0.6922171115875244, -0.0344194732606411]","[0.46967825293540955, 0.6977116465568542, -0.06798169016838074]","[0.46449482440948486, 0.7532232999801636, -0.06136280298233032]","[0.4660953879356384, 0.7992119193077087, -0.047047603875398636]","[0.5263904333114624, 0.7110589146614075, -0.04360722750425339]","[0.5020216107368469, 0.7259655594825745, -0.06343354284763336]","[0.4902580678462982, 0.7654489874839783, -0.05710413679480553]","[0.48549818992614746, 0.7976994514465332, -0.04570044204592705]",0
"[0.4951193332672119, 0.8656959533691406, -1.1785318321244631e-07]","[0.4389553368091583, 0.844553530216217, -0.018568117171525955]","[0.39564478397369385, 0.8021600246429443, -0.03326040506362915]","[0.37077629566192627, 0.7610189914703369, -0.04993046447634697]","[0.35333916544914246, 0.7226932048797607, -0.06623097509145737]","[0.42266568541526794, 0.6946662664413452, -0.021102502942085266]","[0.41605913639068604, 0.6136903762817383, -0.04871242493391037]","[0.4116213619709015, 0.5585135221481323, -0.06694404780864716]","[0.40831276774406433, 0.5151218175888062, -0.07890858501195908]","[0.4567926526069641, 0.6879014372825623, -0.02735997550189495]","[0.43066537380218506, 0.6756705641746521, -0.07350607961416245]","[0.4202471673488617, 0.7353262901306152, -0.08672443777322769]","[0.42032116651535034, 0.7879645228385925, -0.08460034430027008]","[0.48771223425865173, 0.6957922577857971, -0.03664649277925491]","[0.4624309837818146, 0.7134187817573547, -0.07733912020921707]","[0.4531046748161316, 0.7684945464134216, -0.07471795380115509]","[0.45072731375694275, 0.8122934103012085, -0.06168857961893082]","[0.5183417797088623, 0.7140737175941467, -0.04786892980337143]","[0.4942358732223511, 0.7411333918571472, -0.0733264908194542]","[0.4811312258243561, 0.7788587808609009, -0.07067503035068512]","[0.4747887849807739, 0.8079918026924133, -0.06097537279129028]",0
"[0.4831523895263672, 0.8729992508888245, -1.714763300242339e-07]","[0.4291224479675293, 0.8512411117553711, -0.015119192190468311]","[0.3852420747280121, 0.8068922162055969, -0.02750711888074875]","[0.35928353667259216, 0.7629706263542175, -0.042280685156583786]","[0.3376850187778473, 0.7218002676963806, -0.057433731853961945]","[0.41626641154289246, 0.695327639579773, -0.01623670756816864]","[0.4097757041454315, 0.6158322691917419, -0.039911653846502304]","[0.4055228531360626, 0.5600488185882568, -0.05630579963326454]","[0.40160712599754333, 0.5170645117759705, -0.06755586713552475]","[0.45085713267326355, 0.6878135800361633, -0.02251492068171501]","[0.41807958483695984, 0.6860734224319458, -0.06338651478290558]","[0.40673136711120605, 0.7459438443183899, -0.0762677788734436]","[0.4071560502052307, 0.7978481650352478, -0.07556690275669098]","[0.48156511783599854, 0.6969389319419861, -0.0313497819006443]","[0.4483264982700348, 0.7153590321540833, -0.0692712813615799]","[0.4376097321510315, 0.7697120308876038, -0.06812750548124313]","[0.43541547656059265, 0.8155954480171204, -0.05704895406961441]","[0.5114248991012573, 0.7171531319618225, -0.04151350259780884]","[0.4807572662830353, 0.7418711185455322, -0.06778973340988159]","[0.46638232469558716, 0.7810595631599426, -0.06702768057584763]","[0.45913803577423096, 0.8138516545295715, -0.05869914963841438]",0
"[0.45715975761413574, 0.8821290731430054, -2.301322297171282e-07]","[0.4078530967235565, 0.8544087409973145, -0.014582164585590363]","[0.3686601221561432, 0.8063154220581055, -0.025028403848409653]","[0.3441062569618225, 0.7642925977706909, -0.03745347633957863]","[0.3208615481853485, 0.727223813533783, -0.050161756575107574]","[0.4053274989128113, 0.6978572607040405, -0.015042884275317192]","[0.39770060777664185, 0.6215839982032776, -0.0365007221698761]","[0.3940171003341675, 0.5698974132537842, -0.05055093765258789]","[0.3905312716960907, 0.5298780202865601, -0.06011612340807915]","[0.4421401023864746, 0.6924370527267456, -0.02038002945482731]","[0.4027820825576782, 0.6923738121986389, -0.05804531276226044]","[0.39057657122612, 0.753253161907196, -0.0680137574672699]","[0.3904440104961395, 0.8036957383155823, -0.06561890244483948]","[0.4721321165561676, 0.7053115963935852, -0.028194956481456757]","[0.432088702917099, 0.7287274599075317, -0.06251925230026245]","[0.4222755432128906, 0.7816290855407715, -0.05873360484838486]","[0.4215131402015686, 0.8233471512794495, -0.04635290428996086]","[0.4988959729671478, 0.730456531047821, -0.03752775117754936]","[0.46448391675949097, 0.7560165524482727, -0.060173988342285156]","[0.44875699281692505, 0.7922983765602112, -0.0575423501431942]","[0.4412327706813812, 0.8212790489196777, -0.04837473854422569]",0
"[0.4624703526496887, 0.8934432864189148, -2.388227926530817e-07]","[0.4081301987171173, 0.8688365817070007, -0.016664307564496994]","[0.36630168557167053, 0.8262993097305298, -0.03025374747812748]","[0.3420143127441406, 0.7853039503097534, -0.04583088308572769]","[0.3221740126609802, 0.7458475232124329, -0.0614757277071476]","[0.3986186981201172, 0.7106003761291504, -0.01766430027782917]","[0.38472792506217957, 0.6360352039337158, -0.043398477137088776]","[0.3777220845222473, 0.5839534997940063, -0.06076832488179207]","[0.3719828426837921, 0.5426745414733887, -0.07207167148590088]","[0.4309312701225281, 0.7031039595603943, -0.02320568636059761]","[0.3867953419685364, 0.6977221965789795, -0.06468629837036133]","[0.37372949719429016, 0.7602270245552063, -0.07514624297618866]","[0.3740288019180298, 0.8111629486083984, -0.07201716303825378]","[0.4584328234195709, 0.7126872539520264, -0.03170469403266907]","[0.4121966063976288, 0.7345463037490845, -0.06665609031915665]","[0.40380993485450745, 0.7898280024528503, -0.06078314781188965]","[0.4048367738723755, 0.8311133980751038, -0.046897049993276596]","[0.48346590995788574, 0.7356081008911133, -0.042444486171007156]","[0.44368603825569153, 0.7667526006698608, -0.0628536194562912]","[0.43035611510276794, 0.8041075468063354, -0.05775897577404976]","[0.42695513367652893, 0.8312541842460632, -0.04708945378661156]",0
"[0.4498056173324585, 0.8936213254928589, -2.0093717978397763e-07]","[0.3937612771987915, 0.8707573413848877, -0.016099849715828896]","[0.3525826930999756, 0.8320058584213257, -0.030776094645261765]","[0.3334149718284607, 0.7908099889755249, -0.04766751453280449]","[0.3358790874481201, 0.7514052987098694, -0.06441851705312729]","[0.38172683119773865, 0.7093279957771301, -0.017197363078594208]","[0.3689936101436615, 0.6394736766815186, -0.04157152771949768]","[0.3613334894180298, 0.588398814201355, -0.059213168919086456]","[0.35544055700302124, 0.5483821630477905, -0.07116084545850754]","[0.4129989445209503, 0.7046507000923157, -0.023375356569886208]","[0.37327179312705994, 0.7117168307304382, -0.06381348520517349]","[0.36085057258605957, 0.7741094827651978, -0.07606888562440872]","[0.36181896924972534, 0.8243228197097778, -0.07440343499183655]","[0.4400901794433594, 0.7182679772377014, -0.03194703906774521]","[0.3989969491958618, 0.7489457130432129, -0.06585563719272614]","[0.38997113704681396, 0.802885890007019, -0.061188921332359314]","[0.3904288113117218, 0.8437983989715576, -0.04822475463151932]","[0.46502551436424255, 0.7449733018875122, -0.04263237118721008]","[0.4297938942909241, 0.7794177532196045, -0.06274395436048508]","[0.41849493980407715, 0.8154102563858032, -0.05760950967669487]","[0.4163486361503601, 0.841846227645874, -0.04659166932106018]",0
"[0.4430326819419861, 0.9041926860809326, -2.256660138755251e-07]","[0.38244757056236267, 0.8831266164779663, -0.014157199300825596]","[0.34068822860717773, 0.8413382768630981, -0.026616452261805534]","[0.32457876205444336, 0.797457754611969, -0.04149103909730911]","[0.3262176215648651, 0.7612646222114563, -0.05738498270511627]","[0.36778077483177185, 0.7232946157455444, -0.016411328688263893]","[0.3497200310230255, 0.6586577892303467, -0.04070094972848892]","[0.338914692401886, 0.6067203879356384, -0.059824056923389435]","[0.33085131645202637, 0.5650762319564819, -0.0730409249663353]","[0.3995681405067444, 0.7143751382827759, -0.0231794286519289]","[0.3551357090473175, 0.722072958946228, -0.061439964920282364]","[0.3419317603111267, 0.7829645276069641, -0.07428324967622757]","[0.3432655930519104, 0.8348420858383179, -0.07383774220943451]","[0.42701253294944763, 0.7256636619567871, -0.0319964662194252]","[0.38125425577163696, 0.7553658485412598, -0.06508903205394745]","[0.37363487482070923, 0.811057448387146, -0.06072677671909332]","[0.37656670808792114, 0.8565611839294434, -0.04834222421050072]","[0.4516955018043518, 0.7508235573768616, -0.0426514558494091]","[0.4121004641056061, 0.7885116338729858, -0.06331648677587509]","[0.4028404951095581, 0.8252623081207275, -0.05795299634337425]","[0.4042346477508545, 0.8539451360702515, -0.04685100167989731]",0
"[0.4277764558792114, 0.9110803604125977, -1.9586512678415602e-07]","[0.36606690287590027, 0.8916932344436646, -0.010576670989394188]","[0.32548099756240845, 0.851617157459259, -0.02086070366203785]","[0.30775195360183716, 0.8082678318023682, -0.03405309095978737]","[0.30325847864151, 0.7712348699569702, -0.048291657119989395]","[0.35103893280029297, 0.7381168603897095, -0.013360435143113136]","[0.337864488363266, 0.6665131449699402, -0.034707628190517426]","[0.3283671736717224, 0.615485668182373, -0.050480976700782776]","[0.3204217255115509, 0.5745606422424316, -0.06132053583860397]","[0.38390254974365234, 0.7291660904884338, -0.020656278356909752]","[0.3435002565383911, 0.7394777536392212, -0.057119134813547134]","[0.3338107168674469, 0.8000943660736084, -0.06806056946516037]","[0.3378080725669861, 0.8511083126068115, -0.06643254309892654]","[0.41114798188209534, 0.7386232018470764, -0.02959773875772953]","[0.36675113439559937, 0.7707499861717224, -0.06116710230708122]","[0.3613685369491577, 0.8257020711898804, -0.05596214905381203]","[0.36628258228302, 0.870258092880249, -0.04322065785527229]","[0.4342384338378906, 0.7612784504890442, -0.03994879126548767]","[0.3947368860244751, 0.7973966598510742, -0.060241494327783585]","[0.38707536458969116, 0.83598792552948, -0.054526641964912415]","[0.38998040556907654, 0.8656964898109436, -0.04302816092967987]",0
"[0.41609856486320496, 0.9225493669509888, -2.417602900095517e-07]","[0.35437703132629395, 0.9024403095245361, -0.010842714458703995]","[0.31168320775032043, 0.8628164529800415, -0.02246667817234993]","[0.2933564782142639, 0.8207946419715881, -0.03713715821504593]","[0.2945411205291748, 0.7855016589164734, -0.0530075877904892]","[0.3389286398887634, 0.7405073642730713, -0.014318671077489853]","[0.32140693068504333, 0.6771912574768066, -0.036678727716207504]","[0.30833619832992554, 0.6279047131538391, -0.05424293875694275]","[0.2982134521007538, 0.5886322259902954, -0.066734179854393]","[0.3722911775112152, 0.7310919761657715, -0.022659089416265488]","[0.3269725739955902, 0.7479285001754761, -0.060394708067178726]","[0.31348130106925964, 0.8127568364143372, -0.07251014560461044]","[0.3152679204940796, 0.8671834468841553, -0.07169891893863678]","[0.4009111821651459, 0.743253767490387, -0.03266310319304466]","[0.3526422381401062, 0.7809175252914429, -0.06496423482894897]","[0.3464412987232208, 0.8379647135734558, -0.06061122193932533]","[0.3509322702884674, 0.8843473792076111, -0.04854796826839447]","[0.4263272285461426, 0.7697006464004517, -0.04413213953375816]","[0.384427547454834, 0.8106220364570618, -0.06500230729579926]","[0.3753518760204315, 0.8492370247840881, -0.060059938579797745]","[0.3773071765899658, 0.8791913390159607, -0.0492866225540638]",0
"[0.4195443391799927, 0.9296219944953918, -2.31445156373411e-07]","[0.35052987933158875, 0.9116994142532349, -0.011887365952134132]","[0.30218306183815, 0.8776760101318359, -0.02479501999914646]","[0.2769390642642975, 0.8416222929954529, -0.04125590994954109]","[0.27156737446784973, 0.803936779499054, -0.05843302607536316]","[0.3308778703212738, 0.7523064017295837, -0.013512847945094109]","[0.3118442893028259, 0.6931102275848389, -0.039562102407217026]","[0.29836857318878174, 0.645946741104126, -0.059035524725914]","[0.2885165810585022, 0.6077154874801636, -0.0722462385892868]","[0.36255452036857605, 0.7414973974227905, -0.023058634251356125]","[0.31516748666763306, 0.7518080472946167, -0.06587948650121689]","[0.2981467843055725, 0.8154189586639404, -0.08015747368335724]","[0.2972094416618347, 0.8676966428756714, -0.0795949250459671]","[0.39027586579322815, 0.7518296241760254, -0.03501587361097336]","[0.34198352694511414, 0.7909198999404907, -0.07262545824050903]","[0.33249443769454956, 0.8487377166748047, -0.07074188441038132]","[0.335103839635849, 0.8922348618507385, -0.0587596595287323]","[0.4149775207042694, 0.7766726016998291, -0.04854897782206535]","[0.37501296401023865, 0.8204161524772644, -0.07265637069940567]","[0.36348822712898254, 0.8592363595962524, -0.06998106092214584]","[0.3632334768772125, 0.8873343467712402, -0.0601050890982151]",0
